WHEN_TIMESTAMP,ACTIONS_CRM_CONTACTS,ACTIONS_CRM_COMPANIES,ACTIONS_CRM_DEALS,ACTIONS_EMAIL,USERS_CRM_CONTACTS,USERS_CRM_COMPANIES,USERS_CRM_DEALS,USERS_EMAIL,id
2019-08-05,1298,226,733,15,14,11,13,3,118
2019-04-08,2,0,0,0,1,0,0,0,4184
2019-08-19,0,0,0,0,0,0,0,0,2435
2019-12-23,5,0,0,1,1,0,0,1,89
2020-05-04,0,0,0,0,0,0,0,0,2558
2019-04-08,4,0,14,0,1,0,1,0,368
2020-01-06,91,0,0,0,2,0,0,0,186
2019-11-11,0,0,0,0,0,0,0,0,2494
2020-06-01,0,0,0,0,0,0,0,0,4958
2020-01-20,0,0,0,0,0,0,0,0,1357
2020-03-02,0,0,0,0,0,0,0,0,426
2019-08-26,0,0,0,0,0,0,0,0,5088
2019-09-30,0,0,0,0,0,0,0,0,38
2019-09-16,0,0,0,0,0,0,0,0,3322
2020-07-27,541,77,74,0,10,7,11,0,68
2019-12-23,0,0,0,0,0,0,0,0,159
2019-12-23,0,0,0,0,0,0,0,0,2435
2019-06-24,26,14,247,0,4,2,5,0,103
2019-10-21,0,0,0,0,0,0,0,0,1314
2019-07-08,0,0,0,1,0,0,0,1,123
2019-03-11,0,0,0,0,0,0,0,0,1778
2019-08-26,13,0,54,0,1,0,1,0,2818
2020-03-09,0,0,0,0,0,0,0,0,1978
2019-01-28,1,0,0,0,1,0,0,0,56
2019-03-04,0,0,0,0,0,0,0,0,5189
2019-12-02,0,0,0,0,0,0,0,0,1554
2019-03-04,1,0,0,0,1,0,0,0,3345
2019-05-20,24,0,24,0,2,0,2,0,64
2020-06-22,0,0,0,0,0,0,0,0,1132
2020-02-10,2,0,1,0,1,0,1,0,3438
2019-12-02,2,0,0,0,1,0,0,0,4878
2019-01-21,3,0,0,0,1,0,0,0,2696
2020-05-11,0,0,0,0,0,0,0,0,732
2019-07-01,0,0,0,0,0,0,0,0,3960
2020-05-18,0,0,0,0,0,0,0,0,76
2019-11-18,2,0,0,0,1,0,0,0,4757
2019-09-23,3,0,0,0,1,0,0,0,2189
2019-12-02,0,0,0,0,0,0,0,0,4441
2020-03-02,0,0,0,0,0,0,0,0,3366
2019-11-04,1,2,2,0,1,1,1,0,2627
2020-03-02,28,79,0,0,1,1,0,0,1199
2019-11-25,5,0,0,17,1,0,0,1,727
2019-04-01,0,0,0,0,0,0,0,0,3490
2020-06-01,27,7,17,0,3,2,3,0,9
2019-01-21,0,1,0,0,0,1,0,0,4591
2020-02-17,106,53,73,0,6,4,3,0,7
2020-06-22,0,0,0,0,0,0,0,0,117
2020-05-04,0,0,0,0,0,0,0,0,159
2020-02-17,60,26,5,0,1,2,1,0,2427
2019-02-25,0,0,0,0,0,0,0,0,1561
2020-06-01,11,0,0,0,1,0,0,0,175
2020-07-27,3,1,18,0,2,1,5,0,4054
2019-12-16,2,0,0,0,1,0,0,0,3500
2020-03-09,47,12,36,1,3,1,2,1,102
2020-05-11,11,1,0,0,2,1,0,0,185
2020-06-08,52,0,5,0,3,0,2,0,28
2020-06-08,0,0,4,0,0,0,2,0,192
2019-01-21,39,4,104,1,7,2,7,1,55
2019-06-24,0,0,0,0,0,0,0,0,315
2020-07-20,0,0,0,0,0,0,0,0,1055
2019-12-09,6,0,0,0,1,0,0,0,1983
2019-05-13,0,0,0,0,0,0,0,0,4444
2019-10-21,526,144,485,16,19,10,10,2,115
2019-01-14,106,0,36,1,3,0,2,1,4436
2020-02-24,134,39,105,1,7,5,9,1,124
2019-10-21,0,0,0,0,0,0,0,0,2360
2020-04-20,239,104,1,0,10,5,1,0,1436
2019-07-15,1,0,0,0,1,0,0,0,949
2020-05-18,0,0,13,0,0,0,3,0,169
2020-07-20,0,0,0,0,0,0,0,0,1568
2019-09-02,29,5,12,0,3,2,3,0,178
2019-07-15,95,0,0,2,1,0,0,1,3539
2019-09-23,0,0,0,0,0,0,0,0,3735
2019-09-16,0,0,0,0,0,0,0,0,961
2019-10-07,0,0,0,0,0,0,0,0,4120
2019-12-23,78,9,28,0,3,3,3,0,147
2020-03-09,45,0,0,4,5,0,0,1,40
2019-05-27,0,0,0,0,0,0,0,0,661
2019-11-25,0,0,0,0,0,0,0,0,5113
2019-07-22,6,0,0,0,1,0,0,0,772
2019-12-23,12,0,0,1,1,0,0,1,372
2019-09-16,1,1,18,0,1,1,2,0,165
2019-10-28,994,28,859,3,20,6,13,1,170
2019-10-07,2,0,0,0,2,0,0,0,4138
2020-07-13,58,44,122,0,2,3,4,0,165
2019-09-02,0,0,0,0,0,0,0,0,738
2020-05-18,407,186,61,0,6,6,6,0,17
2020-06-15,807,1187,202,8,33,42,26,3,85
2020-01-20,6,11,0,0,1,1,0,0,3851
2020-03-02,0,0,0,0,0,0,0,0,4972
2020-07-06,0,0,0,0,0,0,0,0,1562
2020-05-04,35,0,48,0,1,0,1,0,1435
2019-12-02,0,0,0,0,0,0,0,0,2066
2019-06-10,252,0,3,0,3,0,1,0,616
2019-02-11,26,0,0,0,1,0,0,0,1993
2019-09-16,1,0,0,0,1,0,0,0,771
2020-04-13,0,0,0,0,0,0,0,0,732
2020-05-25,0,0,0,0,0,0,0,0,2444
2019-12-23,0,0,0,0,0,0,0,0,1064
2020-04-06,0,0,0,0,0,0,0,0,3344
2019-12-02,0,0,0,0,0,0,0,0,142
2020-01-06,0,0,0,0,0,0,0,0,4864
2020-02-03,0,0,0,0,0,0,0,0,1698
2020-05-18,16,0,0,0,2,0,0,0,2007
2020-07-27,0,0,0,0,0,0,0,0,1756
2020-05-04,0,0,0,0,0,0,0,0,3129
2020-02-10,1,0,0,0,1,0,0,0,4259
2019-06-03,9,14,17,0,3,2,3,0,89
2019-10-14,0,0,0,0,0,0,0,0,920
2020-01-13,92,11,80,3,11,5,9,1,69
2019-04-01,236,37,126,0,6,3,5,0,107
2019-09-02,3,0,0,0,1,0,0,0,4237
2020-03-16,0,0,0,0,0,0,0,0,3438
2020-06-29,2,0,0,0,1,0,0,0,5096
2019-08-05,0,0,0,0,0,0,0,0,179
2020-03-30,2,0,1,0,1,0,1,0,4611
2020-03-16,26,0,2,0,2,0,1,0,5001
2019-09-09,4,3,53,0,3,2,4,0,56
2019-10-28,49,0,0,25,8,0,0,9,199
2019-10-07,3,0,9,0,2,0,2,0,169
2019-02-04,0,0,0,0,0,0,0,0,3580
2019-02-11,59,3,1,2,3,2,1,2,2
2019-12-23,0,0,0,0,0,0,0,0,2166
2020-06-15,1,0,0,0,1,0,0,0,1484
2019-05-27,0,0,0,0,0,0,0,0,3131
2019-04-15,0,0,0,0,0,0,0,0,2
2019-04-22,0,0,0,0,0,0,0,0,4991
2019-07-29,4,0,0,0,1,0,0,0,1949
2019-11-11,947,12,1633,49,37,7,39,6,148
2019-04-29,0,0,0,0,0,0,0,0,2835
2020-01-13,0,0,0,0,0,0,0,0,2745
2019-04-15,11,0,0,0,3,0,0,0,154
2020-04-06,0,0,0,0,0,0,0,0,4004
2020-06-15,0,0,0,0,0,0,0,0,4136
2019-06-03,5,0,9,0,2,0,1,0,3159
2019-12-30,0,0,0,0,0,0,0,0,4992
2020-02-10,0,0,0,0,0,0,0,0,152
2020-05-04,0,0,0,0,0,0,0,0,5025
2020-04-20,0,0,0,0,0,0,0,0,361
2020-06-22,24,87,62,0,4,4,4,0,140
2019-06-10,0,0,0,0,0,0,0,0,337
2020-01-06,15,2,0,0,2,1,0,0,116
2019-08-05,0,0,0,0,0,0,0,0,72
2020-04-27,0,0,0,0,0,0,0,0,4140
2019-10-07,29,4,2,4,1,1,1,1,64
2019-12-30,0,0,0,0,0,0,0,0,3358
2019-10-28,1,0,1,0,1,0,1,0,3159
2020-05-04,1,0,8,0,1,0,1,0,5010
2020-04-20,122,174,56,4,13,12,15,2,167
2020-02-03,0,0,0,0,0,0,0,0,5004
2020-07-27,0,0,0,0,0,0,0,0,99
2019-09-16,538,150,175,1,8,6,8,1,52
2019-07-22,0,0,0,0,0,0,0,0,2497
2020-05-11,6,13,9,0,2,3,3,0,30
2019-03-04,3,0,0,0,3,0,0,0,193
2019-08-05,0,0,0,0,0,0,0,0,2899
2019-11-11,0,0,0,0,0,0,0,0,3801
2020-07-13,0,1,0,0,0,1,0,0,2782
2019-07-08,214,520,64,9,17,18,12,2,167
2019-11-25,3,0,0,0,1,0,0,0,90
2019-10-07,29,26,37,0,2,3,2,0,4209
2019-03-25,263,2,0,0,7,1,0,0,4
2020-07-20,58,17,212,0,5,3,5,0,182
2019-01-21,1,0,0,0,1,0,0,0,559
2020-04-27,0,0,0,0,0,0,0,0,675
2020-05-11,125,152,145,0,13,12,18,0,200
2020-02-17,1273,1,38,0,10,1,4,0,4
2019-11-04,1,0,0,0,1,0,0,0,1541
2019-06-10,233,4,3,0,1,1,2,0,4346
2020-03-30,0,0,0,0,0,0,0,0,597
2020-07-20,645,16,628,1,14,7,13,1,58
2019-11-04,0,2,0,0,0,1,0,0,105
2020-06-01,0,0,0,0,0,0,0,0,1650
2020-03-23,8,1,1,2,3,1,1,1,158
2020-06-22,0,0,0,0,0,0,0,0,2632
2019-03-04,0,0,0,0,0,0,0,0,50
2019-10-28,0,0,0,0,0,0,0,0,45
2019-04-08,5,12,0,0,1,1,0,0,995
2020-06-08,0,0,0,0,0,0,0,0,1400
2019-12-23,3,0,1,0,1,0,1,0,4228
2020-01-06,579,108,158,1,10,3,8,1,1
2019-10-28,0,2,0,0,0,1,0,0,138
2019-08-19,3,0,0,0,1,0,0,0,4209
2019-02-04,0,0,0,0,0,0,0,0,1724
2019-05-06,31,1,2,0,4,1,2,0,5
2019-06-03,55,2,34,0,2,2,2,0,155
2020-03-16,5,23,26,0,1,1,1,0,25
2020-02-10,940,103,30,11,13,8,8,2,69
2020-07-20,0,0,0,0,0,0,0,0,716
2020-02-03,0,0,0,0,0,0,0,0,3159
2019-05-13,0,0,0,0,0,0,0,0,1029
2020-02-17,1,1,0,0,1,1,0,0,456
2019-04-29,45,31,36,22,5,3,1,1,107
2019-07-29,0,0,0,0,0,0,0,0,4082
2020-07-06,0,0,0,0,0,0,0,0,98
2019-07-22,0,0,0,0,0,0,0,0,2403
2020-05-04,0,0,0,0,0,0,0,0,716
2019-12-16,0,0,0,0,0,0,0,0,4241
2019-11-25,2,0,0,0,1,0,0,0,3085
2019-08-12,0,0,0,0,0,0,0,0,2917
2020-05-04,0,0,0,0,0,0,0,0,1108
2019-07-29,6,13,0,0,2,1,0,0,78
2020-05-04,104,28,6,0,1,1,1,0,26
2019-02-11,11,0,0,5,2,0,0,1,52
2019-05-20,0,0,0,0,0,0,0,0,4234
2019-10-21,0,0,0,0,0,0,0,0,3490
2020-06-08,0,0,0,0,0,0,0,0,362
2019-04-29,4,0,0,0,1,0,0,0,169
2019-09-09,0,0,0,0,0,0,0,0,3914
2019-12-30,0,0,0,0,0,0,0,0,105
2020-02-24,0,0,0,0,0,0,0,0,1721
2019-12-09,2,0,12,0,1,0,1,0,25
2020-05-18,0,0,0,0,0,0,0,0,159
2019-06-03,125,11,0,0,2,1,0,0,1329
2019-09-09,6,0,0,0,1,0,0,0,2040
2020-01-27,1,0,5,1,1,0,1,1,1058
2019-10-07,187,74,199,1,11,7,7,1,174
2019-09-23,58,0,0,0,2,0,0,0,4850
2020-04-27,1,0,0,0,1,0,0,0,4850
2019-04-15,0,0,0,0,0,0,0,0,3035
2020-01-27,0,0,0,0,0,0,0,0,4668
2020-02-24,236,14,1,0,2,2,1,0,64
2019-03-18,0,0,0,0,0,0,0,0,2297
2020-01-20,0,0,0,0,0,0,0,0,2403
2020-05-25,1,0,0,0,1,0,0,0,4237
2019-06-03,26,0,14,0,2,0,2,0,64
2019-09-02,10,2,7,0,1,1,1,0,2166
2020-03-16,0,0,0,0,0,0,0,0,3394
2019-10-28,0,0,2,0,0,0,1,0,182
2020-05-25,4,11,7,0,2,2,2,0,30
2019-10-14,10,6,1,0,2,2,1,0,138
2020-06-08,6,2,1,0,2,1,1,0,5001
2019-05-13,25,0,0,10,5,0,0,2,40
2019-09-30,0,0,0,0,0,0,0,0,3982
2020-01-06,63,24,0,0,4,2,0,0,46
2019-09-30,0,0,0,0,0,0,0,0,4879
2019-10-14,1,0,0,0,1,0,0,0,1541
2019-01-14,5,0,1,0,1,0,1,0,4944
2020-01-27,0,0,19,0,0,0,3,0,1278
2019-09-16,165,10,64,0,1,1,1,0,4179
2019-12-16,0,0,0,0,0,0,0,0,4933
2020-01-13,0,0,0,0,0,0,0,0,4804
2020-04-13,2,0,0,0,1,0,0,0,4257
2020-06-15,0,0,0,0,0,0,0,0,3949
2019-08-12,2,10,0,0,1,1,0,0,2327
2019-02-18,6,0,3,0,1,0,1,0,4602
2020-06-29,37,0,3,0,3,0,1,0,5013
2019-10-07,0,0,0,0,0,0,0,0,3139
2020-04-13,20,8,1,5,3,2,1,1,103
2019-02-18,0,0,0,0,0,0,0,0,4448
2020-06-08,0,0,1,0,0,0,1,0,2064
2019-11-04,0,0,0,0,0,0,0,0,950
2019-03-11,16,3,0,0,2,1,0,0,3813
2019-04-01,0,0,0,0,0,0,0,0,1021
2019-06-17,4,6,1,0,2,1,1,0,30
2020-06-08,268,19,993,0,4,5,7,0,4691
2019-01-21,9,6,0,0,5,2,0,0,5
2020-06-01,0,0,0,0,0,0,0,0,2837
2019-07-08,66,25,0,0,2,2,0,0,2230
2020-04-06,0,0,0,0,0,0,0,0,20
2019-09-23,0,0,0,0,0,0,0,0,26
2019-01-07,61,39,2,2,2,1,1,1,123
2019-08-05,13,0,36,0,1,0,2,0,2818
2019-10-07,5,0,0,0,1,0,0,0,2148
2019-06-10,6,0,0,0,1,0,0,0,2751
2019-07-01,0,0,0,0,0,0,0,0,1591
2019-08-05,3,3,1,0,2,2,1,0,135
2020-07-27,0,3,1,0,0,1,1,0,2803
2019-05-27,12,0,0,0,1,0,0,0,880
2020-06-29,0,0,0,2,0,0,0,1,2366
2020-06-08,7,2,17,0,1,1,1,0,4906
2020-06-15,0,57,0,0,0,1,0,0,4496
2019-04-29,0,0,0,0,0,0,0,0,3468
2019-07-08,34,81,0,0,1,3,0,0,1640
2020-06-01,52,22,63,1,3,3,6,1,56
2019-10-14,0,0,0,0,0,0,0,0,137
2019-09-30,0,0,14,0,0,0,1,0,2476
2019-06-03,0,0,0,0,0,0,0,0,179
2019-08-19,1,0,0,0,1,0,0,0,449
2019-08-26,0,0,0,0,0,0,0,0,2062
2019-10-28,0,0,0,0,0,0,0,0,3102
2019-02-18,1035,0,0,2,24,0,0,1,19
2019-12-16,14,0,15,0,4,0,2,0,2911
2020-03-23,0,0,0,0,0,0,0,0,1650
2020-03-02,1,0,0,0,1,0,0,0,3717
2019-06-24,1,3,3,0,1,1,1,0,3557
2019-03-11,3,0,0,0,1,0,0,0,4228
2019-09-16,27,94,4,0,4,4,2,0,135
2020-03-09,184,0,21,0,7,0,1,0,1436
2020-06-15,0,0,0,0,0,0,0,0,4877
2020-06-08,0,0,0,0,0,0,0,0,3117
2020-07-06,0,0,0,0,0,0,0,0,2140
2020-01-27,0,0,0,0,0,0,0,0,716
2020-06-01,0,0,0,0,0,0,0,0,2536
2019-12-09,36,9,0,0,2,2,0,0,3990
2019-04-15,95,271,110,0,11,13,14,0,167
2020-04-27,0,0,0,0,0,0,0,0,4610
2019-05-06,0,0,0,0,0,0,0,0,4845
2019-07-22,0,0,0,0,0,0,0,0,2623
2020-07-20,1,0,0,0,1,0,0,0,3366
2020-03-02,0,0,0,0,0,0,0,0,3974
2019-01-14,1,0,0,7,1,0,0,1,177
2019-09-30,0,0,0,0,0,0,0,0,35
2019-02-11,5,1,1,0,1,1,1,0,4312
2019-06-10,0,0,0,0,0,0,0,0,3670
2019-05-27,0,0,0,0,0,0,0,0,2403
2019-12-30,0,0,0,0,0,0,0,0,21
2019-12-23,1,0,0,0,1,0,0,0,169
2020-05-04,0,0,0,0,0,0,0,0,142
2020-03-30,0,0,0,0,0,0,0,0,4665
2019-10-28,0,0,52,0,0,0,3,0,1278
2019-02-11,7,0,0,0,2,0,0,0,148
2019-08-26,719,146,378,3,12,9,7,1,118
2019-08-19,0,0,0,0,0,0,0,0,3971
2019-04-15,16,0,0,5,2,0,0,1,72
2019-06-10,2,0,0,0,1,0,0,0,70
2019-07-15,2564,0,300,2,16,0,7,2,82
2019-10-28,158,0,70,2,5,0,4,1,111
2019-04-08,2,0,0,3,2,0,0,1,56
2019-07-29,72,0,0,0,1,0,0,0,4174
2019-08-05,75,8,123,2,9,3,6,2,115
2019-11-18,0,0,0,0,0,0,0,0,3080
2019-10-21,519,0,12,0,5,0,1,0,36
2020-04-27,0,0,0,0,0,0,0,0,4200
2020-01-27,24,2,12,0,2,2,2,0,3947
2020-07-06,0,1,0,0,0,1,0,0,3413
2019-06-24,0,0,0,0,0,0,0,0,1208
2020-04-27,347,134,30,1,5,4,5,1,79
2020-03-23,3,11,0,0,1,1,0,0,1199
2019-09-23,0,0,0,0,0,0,0,0,2213
2020-04-27,23,0,0,0,1,0,0,0,4916
2019-11-18,18,0,0,0,1,0,0,0,2274
2019-04-08,0,0,0,0,0,0,0,0,2811
2020-01-20,0,0,0,0,0,0,0,0,91
2019-02-11,0,0,0,0,0,0,0,0,53
2020-06-08,3,0,0,0,1,0,0,0,3933
2019-07-01,7,0,0,0,1,0,0,0,699
2020-03-30,0,0,0,0,0,0,0,0,549
2020-05-04,0,0,0,0,0,0,0,0,4633
2020-02-03,0,0,0,0,0,0,0,0,2002
2020-05-04,23,2,0,0,1,1,0,0,4826
2019-04-15,26,6,12,0,3,1,1,0,50
2020-03-30,89,64,34,0,1,1,1,0,2166
2020-01-20,117,30,199,0,6,5,7,0,17
2019-09-23,9,8,35,0,1,1,7,0,54
2019-11-18,7,0,0,0,2,0,0,0,216
2019-10-28,2,0,0,0,1,0,0,0,2107
2020-05-11,12,0,0,0,1,0,0,0,4670
2020-05-25,0,0,0,0,0,0,0,0,1626
2019-02-25,3,0,0,3,2,0,0,1,65
2019-11-25,697,971,143,0,8,11,10,0,13
2020-06-01,1,0,0,0,1,0,0,0,18
2019-06-03,0,0,0,0,0,0,0,0,4972
2020-04-27,1,0,0,0,1,0,0,0,1541
2019-10-28,0,0,0,0,0,0,0,0,153
2020-05-11,0,0,0,0,0,0,0,0,3974
2020-05-04,5,0,0,0,1,0,0,0,3948
2020-07-27,0,0,0,0,0,0,0,0,3116
2020-06-15,3,0,0,0,1,0,0,0,3116
2019-07-08,705,16,479,1,15,4,10,1,170
2020-01-20,0,0,0,0,0,0,0,0,3201
2020-02-03,0,0,0,0,0,0,0,0,3158
2020-04-20,0,0,0,0,0,0,0,0,949
2019-07-29,162,0,26,0,5,0,4,0,2813
2019-11-18,0,0,0,0,0,0,0,0,2232
2020-01-27,24,0,0,0,1,0,0,0,2899
2019-10-14,8,4,2,0,2,1,2,0,1357
2019-11-18,1,0,0,0,1,0,0,0,995
2019-11-25,1,0,0,0,1,0,0,0,3268
2020-03-02,32,7,11,0,3,2,1,0,4988
2019-04-22,767,0,13,0,2,0,2,0,616
2020-07-13,0,0,0,0,0,0,0,0,4785
2020-07-20,0,0,0,0,0,0,0,0,261
2020-02-17,13,8,1,0,3,3,1,0,70
2019-12-16,2,0,1,2,1,0,1,1,2618
2020-07-06,18,1,7,0,2,1,1,0,5184
2020-04-06,1,0,0,0,1,0,0,0,2500
2019-12-16,3,0,0,0,1,0,0,0,197
2020-03-30,78,0,2,0,4,0,2,0,186
2020-03-23,0,0,0,0,0,0,0,0,3496
2020-02-03,27,5,0,0,1,1,0,0,4916
2019-03-11,0,0,0,0,0,0,0,0,372
2019-11-11,1,0,7,0,1,0,1,0,192
2019-07-01,0,0,0,0,0,0,0,0,3489
2019-12-02,0,0,0,0,0,0,0,0,3012
2019-07-08,28,11,4,0,2,2,1,0,77
2019-05-06,878,213,449,10,17,10,10,2,3
2019-02-25,46,1,2,1,4,1,2,1,193
2019-08-05,453,0,0,4,1,0,0,1,3520
2019-06-24,0,0,0,0,0,0,0,0,4165
2020-07-20,1,0,0,2,1,0,0,1,21
2019-11-04,0,0,0,0,0,0,0,0,4907
2019-04-01,1171,941,140,27,42,47,24,5,85
2019-09-09,0,0,23,0,0,0,3,0,3379
2019-09-02,8,19,0,0,1,1,0,0,3851
2019-10-28,0,0,0,0,0,0,0,0,4704
2020-05-11,30,6,1,0,1,1,1,0,4827
2019-03-04,4,0,0,1,2,0,0,1,56
2019-08-19,0,0,0,0,0,0,0,0,2150
2019-05-20,137,14,0,0,5,2,0,0,78
2019-06-24,11,11,0,0,4,3,0,0,115
2020-01-20,0,0,0,0,0,0,0,0,2745
2020-03-09,0,0,0,0,0,0,0,0,3329
2019-01-21,0,0,0,0,0,0,0,0,3409
2020-02-10,0,0,0,0,0,0,0,0,1216
2019-05-20,0,0,0,0,0,0,0,0,1826
2019-11-11,0,0,0,0,0,0,0,0,2924
2019-05-13,30,22,16,0,3,3,5,0,200
2019-03-18,0,0,0,0,0,0,0,0,548
2019-12-09,25,0,0,0,1,0,0,0,3857
2020-01-13,0,1,0,0,0,1,0,0,3413
2019-12-02,0,0,0,0,0,0,0,0,2358
2019-04-15,1,0,0,0,1,0,0,0,1196
2019-05-20,414,412,0,0,2,2,0,0,2683
2020-01-06,7,9,51,0,1,2,3,0,1278
2019-10-14,10,0,1,0,2,0,1,0,105
2020-01-06,0,0,0,0,0,0,0,0,3286
2019-07-01,0,0,0,0,0,0,0,0,1310
2020-07-06,6,1,0,1,1,1,0,1,2366
2020-06-01,3,0,0,0,2,0,0,0,46
2020-01-27,58,17,0,0,3,1,0,0,46
2020-01-27,33,4,13,0,5,2,4,0,107
2020-01-20,1,0,228,0,1,0,6,0,36
2020-06-08,0,0,0,0,0,0,0,0,4877
2020-03-30,0,0,0,0,0,0,0,0,4833
2019-09-30,0,0,0,0,0,0,0,0,738
2020-06-22,162,271,99,0,12,12,10,0,167
2019-02-04,83,7,15,0,3,2,3,0,2691
2019-09-23,0,0,0,0,0,0,0,0,2618
2020-02-17,0,0,0,0,0,0,0,0,2417
2020-05-18,0,0,0,0,0,0,0,0,4768
2020-03-30,0,0,0,0,0,0,0,0,2554
2019-09-09,0,0,0,0,0,0,0,0,581
2020-03-23,0,0,1,0,0,0,1,0,1686
2019-03-25,62,0,10,26,4,0,1,1,154
2020-02-10,2,0,0,0,1,0,0,0,3664
2020-02-17,54,219,75,0,7,10,5,0,51
2019-06-10,0,0,0,0,0,0,0,0,1791
2020-04-27,0,0,0,0,0,0,0,0,1594
2020-05-25,0,0,1,0,0,0,1,0,1008
2020-05-25,11,0,3,0,1,0,1,0,111
2020-01-13,0,0,2,0,0,0,1,0,165
2020-02-03,0,0,0,0,0,0,0,0,731
2020-01-06,314,60,111,0,6,5,10,0,124
2020-01-06,0,0,0,0,0,0,0,0,93
2019-09-23,1,0,2,0,1,0,1,0,4731
2020-06-15,229,0,128,6,4,0,4,1,120
2019-04-01,17,0,0,0,1,0,0,0,4986
2019-05-13,42,224,70,0,3,3,6,0,147
2020-04-27,19,0,0,0,1,0,0,0,4176
2020-01-06,0,0,0,0,0,0,0,0,4192
2020-03-09,0,0,0,0,0,0,0,0,3159
2020-04-13,140,312,67,0,10,16,8,0,51
2020-04-13,650,25,4,0,8,3,1,0,60
2019-09-23,0,0,0,0,0,0,0,0,2225
2020-04-20,1,0,0,0,1,0,0,0,4099
2019-06-24,0,0,0,0,0,0,0,0,3715
2019-04-29,4,1,10,0,1,1,2,0,7
2020-05-04,329,34,90,0,15,7,10,0,3
2019-12-02,0,0,0,0,0,0,0,0,2228
2020-01-13,10,0,2,0,1,0,1,0,1196
2020-07-20,24,4,0,0,5,2,0,0,122
2019-04-29,0,0,0,0,0,0,0,0,1817
2020-01-27,25,104,48,1,4,4,5,1,56
2019-04-15,3,0,0,4,1,0,0,1,177
2019-04-08,0,0,0,0,0,0,0,0,1371
2020-06-08,0,0,0,0,0,0,0,0,3834
2020-01-13,0,0,0,0,0,0,0,0,1815
2019-01-28,33,9,358,0,3,3,3,0,104
2020-03-23,0,0,0,0,0,0,0,0,214
2020-03-23,14,16,0,5,3,3,0,2,102
2020-06-15,223,5,269,36,8,1,9,2,29
2020-07-06,0,0,0,0,0,0,0,0,716
2020-07-13,318,5,125,0,8,1,4,0,32
2019-06-17,265,2,7,0,3,1,1,0,616
2019-02-25,4,0,0,0,1,0,0,0,3490
2019-05-06,0,0,0,0,0,0,0,0,1384
2020-04-20,374,80,103,3,17,10,10,1,3
2019-08-19,3,0,0,0,1,0,0,0,126
2019-01-14,1,0,0,0,1,0,0,0,454
2020-03-02,120,3,115,0,5,2,5,0,129
2020-04-06,1387,598,255,0,9,7,7,0,105
2020-06-29,9,0,2,0,1,0,1,0,12
2020-03-09,14,1,2,0,2,1,1,0,2
2020-06-01,70,0,111,0,2,0,1,0,3906
2019-05-20,16,4,31,3,5,1,6,1,68
2019-09-09,2,0,1,0,1,0,1,0,1713
2020-07-20,0,0,0,0,0,0,0,0,4967
2019-04-01,0,0,0,7,0,0,0,1,56
2020-03-02,2,0,0,0,1,0,0,0,195
2020-07-06,0,0,0,2,0,0,0,1,4794
2019-08-05,1,0,0,0,1,0,0,0,2191
2019-10-21,0,0,0,0,0,0,0,0,2560
2019-11-25,4,9,2,0,1,1,1,0,3386
2019-05-27,29,0,1,0,3,0,1,0,3166
2020-04-06,0,0,0,0,0,0,0,0,2907
2019-03-04,0,0,0,0,0,0,0,0,26
2019-09-16,1,4,1,0,1,1,1,0,33
2020-01-13,0,0,0,0,0,0,0,0,4878
2019-12-02,1602,7,1279,13,13,3,12,1,50
2020-02-10,0,0,0,0,0,0,0,0,2383
2019-12-23,0,0,0,0,0,0,0,0,2065
2020-03-16,1,8,58,0,1,2,8,0,54
2019-07-29,5,0,0,0,1,0,0,0,2831
2020-01-06,0,0,0,0,0,0,0,0,2872
2019-05-06,2,0,0,0,1,0,0,0,188
2019-07-08,0,0,0,0,0,0,0,0,4861
2019-12-09,145,31,50,0,3,1,2,0,75
2020-06-29,90,86,8,0,3,3,2,0,3828
2019-12-09,4,0,0,0,1,0,0,0,2911
2019-08-12,0,0,0,0,0,0,0,0,143
2020-06-15,0,17,3,0,0,9,2,0,89
2019-10-28,50,0,2,0,1,0,1,0,64
2020-02-03,5,0,0,0,1,0,0,0,699
2020-07-20,0,0,0,0,0,0,0,0,48
2020-01-27,0,0,0,0,0,0,0,0,5195
2019-12-09,5,0,0,0,1,0,0,0,2449
2020-06-15,5,0,0,0,1,0,0,0,4253
2020-01-20,15,0,0,0,1,0,0,0,4126
2020-06-22,0,0,0,0,0,0,0,0,4783
2019-09-30,49,7,16,0,3,2,3,0,2
2020-03-02,103,96,0,0,1,1,0,0,901
2020-02-24,1,0,0,0,1,0,0,0,76
2020-01-06,6,9,8,0,2,1,1,0,3438
2020-06-15,42,1,13,0,4,1,4,0,100
2019-11-25,0,0,0,0,0,0,0,0,4307
2020-03-30,0,0,2,0,0,0,1,0,2083
2020-06-29,11,0,14,0,4,0,3,0,194
2019-09-09,0,0,0,0,0,0,0,0,1282
2019-07-08,0,0,0,0,0,0,0,0,3498
2019-07-08,0,0,0,0,0,0,0,0,1412
2019-04-29,0,0,0,0,0,0,0,0,1994
2019-04-29,0,0,0,0,0,0,0,0,1367
2019-11-04,0,0,0,0,0,0,0,0,929
2019-08-26,57,10,60,0,5,6,11,0,124
2020-07-27,36,0,0,0,1,0,0,0,1219
2019-12-09,376,0,48,27,12,0,6,2,146
2020-07-27,21,13,9,0,1,1,1,0,5034
2020-03-30,0,0,0,0,0,0,0,0,1983
2019-08-12,0,0,0,0,0,0,0,0,3244
2020-07-13,129,4,43,0,2,2,2,0,76
2019-06-24,861,22,1668,41,29,10,29,3,148
